n,objective,profit,rental,arrival,W_final,n_items,n_truck,n_drone,n_rendv,wall_s,truck_route_node_ids,drone_arc_node_ids,collected_node_ids,truck_node_ids,drone_node_ids,rendezvous_node_ids,W_sequence
50,-50374.89953841524,33696.0,84070.89953841522,1156.4085218489026,40180.0,40,18,22,25,164.6,"[1, 237, 228, 220, 221, 185, 165, 164, 170, 104, 109, 174, 115, 116, 62, 45, 56, 47, 34, 155, 138, 266, 257, 274, 275, 277, 1]","[(1, 280), (280, 237), (237, 244), (244, 228), (228, 224), (224, 220), (220, 222), (222, 221), (221, 212), (212, 185), (185, 190), (190, 165), (165, 188), (188, 164), (164, 98), (98, 170), (170, 78), (78, 104), (104, 80), (80, 109), (109, 173), (173, 174), (174, 85), (85, 115), (115, 66), (66, 116), (116, 64), (64, 62), (62, 118), (118, 45), (45, 52), (52, 56), (56, 49), (49, 47), (47, 37), (37, 34), (34, 126), (126, 155), (155, 179), (179, 138), (138, 140), (140, 266), (266, 256), (256, 257), (257, 5), (5, 274), (274, 6), (6, 275), (275, 4), (4, 277)]","[170, 104, 109, 174, 115, 116, 62, 45, 56, 47, 34, 155, 138, 266, 257, 274, 275, 277, 224, 222, 212, 190, 188, 98, 78, 80, 173, 66, 64, 118, 52, 49, 37, 126, 179, 140, 256, 5, 6, 4]","[170, 104, 109, 174, 115, 116, 62, 45, 56, 47, 34, 155, 138, 266, 257, 274, 275, 277]","[224, 222, 212, 190, 188, 98, 78, 80, 173, 66, 64, 118, 52, 49, 37, 126, 179, 140, 256, 5, 6, 4]","[237, 228, 220, 221, 185, 165, 164, 170, 104, 109, 174, 115, 116, 62, 45, 56, 47, 34, 155, 138, 266, 257, 274, 275, 277]","[(1, 0.0), (237, 0.0), (228, 0.0), (220, 0.0), (221, 1000.0), (185, 2006.0), (165, 3010.0), (164, 4019.0), (170, 5028.0), (104, 7036.0), (109, 9042.0), (174, 11045.0), (115, 13057.0), (116, 14063.0), (62, 16076.0), (45, 18083.0), (56, 20093.0), (47, 22100.0), (34, 24114.0), (155, 26125.0), (138, 28132.0), (266, 30138.0), (257, 32148.0), (274, 34161.0), (275, 36170.0), (277, 38176.0), (1, 40180.0)]"
