timestamp,n,wall_s,solve_s,objective,bound,gap_%,profit,rental,arrival,n_items,n_truck,n_drone,n_rendv,W_final,n_nodes,collected_node_ids,truck_node_ids,drone_node_ids,rendezvous_node_ids,truck_route_node_ids,drone_arc_node_ids,W_sequence
2026-06-18 13:47:03,20,4948.6,4948.6,-43980.96,-20913.8,52.45,13917.0,57897.96,796.3957,16,3,7,6,16072.0,842135,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:47:10,20,4955.2,4955.1,-43980.96,-20913.8,52.45,13917.0,57897.96,796.3956,16,3,7,6,16072.0,842783,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:47:10,20,4955.2,4955.2,-43980.96,-20913.8,52.45,13917.0,57897.96,796.3956,16,3,7,6,16072.0,842785,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:47:21,20,4966.7,4966.6,-43980.96,-20913.8,52.45,13917.0,57897.96,796.3956,16,3,7,6,16072.0,844427,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:48:47,20,5053.0,5052.9,-43980.95,-20913.8,52.45,13917.0,57897.95,796.3955,16,3,7,6,16072.0,858211,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:48:54,20,5059.7,5059.6,-43980.95,-20913.8,52.45,13917.0,57897.95,796.3955,16,3,7,6,16072.0,858352,"[79, 135, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108, 104]","[79, 135, 53, 169, 212, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 104, 170, 173, 210, 232, 244, 1]","[(1, 165), (79, 88), (135, 210), (53, 66), (169, 173), (88, 164), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (164, 170), (173, 135), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (104, 6033.0), (170, 8040.0), (173, 10050.0), (210, 12054.0), (232, 14060.0), (244, 15068.0), (1, 16072.0)]"
2026-06-18 13:52:37,20,5282.4,5282.3,-43933.52,-20913.8,52.4,13117.0,57050.52,784.739,15,2,7,6,15070.0,884207,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108]","[79, 53, 169, 212, 104, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 88), (135, 15), (53, 66), (169, 173), (88, 164), (15, 165), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (104, 210), (164, 170), (173, 104), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (170, 7034.0), (173, 9044.0), (210, 11052.0), (232, 13058.0), (244, 14066.0), (1, 15070.0)]"
2026-06-18 13:52:42,20,5288.0,5288.0,-43933.52,-20913.8,52.4,13117.0,57050.52,784.739,15,2,7,6,15070.0,884747,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[244, 108]","[79, 53, 169, 212, 104, 164, 220]","[88, 210, 66, 232, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 88), (135, 15), (53, 66), (169, 173), (88, 164), (15, 165), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (104, 210), (164, 170), (173, 104), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 4018.0), (108, 5027.0), (170, 7034.0), (173, 9044.0), (210, 11052.0), (232, 13058.0), (244, 14066.0), (1, 15070.0)]"
2026-06-18 13:52:43,20,5288.1,5288.0,-43737.12,-20913.8,52.18,13117.0,56854.12,782.0374,15,2,7,6,15070.0,885144,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13058.0), (244, 14066.0), (1, 15070.0)]"
2026-06-18 13:52:54,20,5299.9,5299.8,-43737.12,-20913.8,52.18,13117.0,56854.12,782.0373,15,2,7,6,15070.0,886223,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13058.0), (244, 14066.0), (1, 15070.0)]"
2026-06-18 13:52:54,20,5300.0,5299.9,-43737.11,-20913.8,52.18,13117.0,56854.11,782.0373,15,2,7,6,15070.0,886295,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 1), (210, 220), (54, 53), (66, 79), (165, 54), (232, 212), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 232)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13058.0), (244, 14066.0), (1, 15070.0)]"
2026-06-18 13:52:54,20,5300.0,5299.9,-43680.92,-20913.8,52.12,13117.0,56797.92,781.2643,15,2,7,6,15070.0,886346,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:53:05,20,5310.9,5310.8,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2643,15,2,7,6,15070.0,887481,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:53:05,20,5310.9,5310.9,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2643,15,2,7,6,15070.0,887571,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:53:05,20,5311.0,5310.9,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2643,15,2,7,6,15070.0,887804,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:53:05,20,5311.0,5311.0,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2642,15,2,7,6,15070.0,887883,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:56:04,20,5489.3,5489.2,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2642,15,2,7,6,15070.0,914586,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 13:59:51,20,5717.0,5716.9,-43680.91,-20913.8,52.12,13117.0,56797.91,781.2642,15,2,7,6,15070.0,949439,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 14:00:43,20,5768.9,5768.8,-43680.9,-20913.8,52.12,13117.0,56797.9,781.2642,15,2,7,6,15070.0,957232,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 14:04:11,20,5976.3,5976.3,-43680.9,-20913.8,52.12,13117.0,56797.9,781.2641,15,2,7,6,15070.0,988030,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 14:09:29,20,6294.4,6294.4,-43680.9,-20913.8,52.12,13117.0,56797.9,781.2641,15,2,7,6,15070.0,1037452,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 14:09:47,20,6312.4,6312.3,-43680.9,-20913.8,52.12,13117.0,56797.9,781.2641,15,2,7,6,15070.0,1039072,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]","[88, 244]","[79, 53, 169, 212, 104, 164, 220]","[210, 66, 232, 108, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 210, 232, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 232), (210, 212), (54, 53), (66, 79), (165, 54), (232, 220), (108, 104), (104, 170), (164, 210), (173, 164), (170, 169), (220, 1)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (210, 11052.0), (232, 13059.0), (244, 14067.0), (1, 15070.0)]"
2026-06-18 14:13:24,20,6529.6,6529.5,-43582.6,-20913.8,52.01,13117.0,56699.6,779.912,15,1,7,7,16074.0,1072267,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 244), (210, 212), (54, 53), (66, 79), (165, 54), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 164), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11054.0), (210, 13059.0), (244, 15071.0), (1, 16074.0)]"
2026-06-18 14:13:29,20,6534.8,6534.8,-43361.7,-20913.8,51.77,12204.0,55565.7,764.315,14,1,7,6,14061.0,1072532,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 232, 104, 220]","[210, 66, 244, 164, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 244), (210, 212), (54, 53), (66, 79), (165, 54), (244, 232), (232, 1), (108, 170), (104, 164), (164, 220), (173, 104), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 4018.0), (170, 5021.0), (173, 7031.0), (164, 9041.0), (210, 11046.0), (244, 13058.0), (1, 14061.0)]"
2026-06-18 14:13:29,20,6534.9,6534.9,-43346.59,-20913.8,51.75,12122.0,55468.59,762.9793,14,1,7,6,14066.0,1072682,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 170, 220]",[88],"[79, 53, 169, 212, 232, 104, 220]","[210, 66, 244, 108, 164, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 244), (210, 212), (54, 53), (66, 79), (165, 54), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 164), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 8042.0), (164, 9046.0), (210, 11051.0), (244, 13063.0), (1, 14066.0)]"
2026-06-18 14:13:35,20,6540.3,6540.2,-43346.59,-20913.8,51.75,12122.0,55468.59,762.9793,14,1,7,6,14066.0,1073399,"[79, 53, 169, 88, 212, 210, 66, 244, 232, 108, 104, 164, 170, 220]",[88],"[79, 53, 169, 212, 232, 104, 220]","[210, 66, 244, 108, 164, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 165), (212, 244), (210, 212), (54, 53), (66, 79), (165, 54), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 164), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 8042.0), (164, 9046.0), (210, 11051.0), (244, 13063.0), (1, 14066.0)]"
2026-06-18 14:13:35,20,6540.3,6540.3,-42966.38,-20913.8,51.33,13732.0,56698.38,779.8952,16,1,8,7,16072.0,1073510,"[79, 53, 169, 88, 212, 210, 66, 165, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 165, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 54), (212, 244), (210, 212), (54, 53), (66, 79), (165, 164), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 165), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11052.0), (210, 13057.0), (244, 15069.0), (1, 16072.0)]"
2026-06-18 14:13:40,20,6545.5,6545.4,-42966.38,-20913.8,51.33,13732.0,56698.38,779.8952,16,1,8,7,16072.0,1073887,"[79, 53, 169, 88, 212, 210, 66, 165, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 165, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 54), (212, 244), (210, 212), (54, 53), (66, 79), (165, 164), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 165), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11052.0), (210, 13057.0), (244, 15069.0), (1, 16072.0)]"
2026-06-18 14:13:46,20,6551.4,6551.4,-42966.37,-20913.8,51.33,13732.0,56698.37,779.8951,16,1,8,7,16072.0,1074992,"[79, 53, 169, 88, 212, 210, 66, 165, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 165, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 54, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 54), (212, 244), (210, 212), (54, 53), (66, 79), (165, 164), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 165), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (54, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11052.0), (210, 13057.0), (244, 15069.0), (1, 16072.0)]"
2026-06-18 14:14:03,20,6568.2,6568.2,-41803.18,-20913.8,49.97,13732.0,55535.18,763.8952,16,1,8,7,16072.0,1077450,"[79, 53, 169, 88, 212, 210, 66, 165, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 165, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 54), (212, 244), (210, 212), (40, 53), (54, 40), (66, 79), (165, 164), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 165), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11052.0), (210, 13057.0), (244, 15069.0), (1, 16072.0)]"
2026-06-18 14:14:13,20,6578.9,6578.9,-41803.17,-20913.8,49.97,13732.0,55535.17,763.8951,16,1,8,7,16072.0,1078690,"[79, 53, 169, 88, 212, 210, 66, 165, 244, 232, 108, 104, 164, 173, 170, 220]",[88],"[79, 53, 169, 212, 165, 232, 104, 220]","[210, 66, 244, 108, 164, 173, 170]","[1, 15, 40, 66, 88, 108, 170, 173, 164, 210, 244, 1]","[(1, 135), (79, 108), (135, 15), (53, 66), (169, 173), (15, 54), (212, 244), (210, 212), (40, 53), (54, 40), (66, 79), (165, 164), (244, 232), (232, 1), (108, 104), (104, 170), (164, 220), (173, 165), (170, 169), (220, 210)]","[(1, 0.0), (15, 0.0), (40, 0.0), (66, 2009.0), (88, 3013.0), (108, 5027.0), (170, 7036.0), (173, 9046.0), (164, 11052.0), (210, 13057.0), (244, 15069.0), (1, 16072.0)]"
